"","Zip Code","Latitude","Longitude","Heat Consumption Average","Heat Average Charge"
"366",10457,40.8372498732725,-73.9016829726409,1492.06742957746,1004.79095070423
"367",10456,40.832343930072,-73.9016079719536,6465.95942028986,3858.34724637681
"368",10459,40.8231021234124,-73.9015511918883,14546.2592715232,8302.69509933775
"369",10457,40.8377783770714,-73.9007620789135,2305.73420863309,1425.43863309353
"370",10459,40.8261422528589,-73.9003273575964,2097.8388852459,1336.51560655738
"371",10459,40.8266975384097,-73.9000061417409,2102.58335504886,1343.20925081433
"372",10463,40.8795726377434,-73.899877475525,26440.5960327869,14912.159442623
"373",10459,40.8264870797766,-73.8997653328883,1555.8942295082,1003.51580327869
"374",10459,40.8197649089378,-73.8997378161446,3836.46660504202,2351.25480672269
"375",10459,40.8259226966751,-73.8997290936745,1634.70070945946,1058.10608108108
"376",10459,40.826249471812,-73.8990751802345,1368.36309446254,885.819576547231
"377",10459,40.8199316416679,-73.8990631742918,2786.88382352941,1769.69767973856
"378",10459,40.8265150076394,-73.8989716536845,648.009283154122,425.614946236559
"379",10459,40.8275870829149,-73.8986780015016,20037.8800327869,11377.9436065574
"380",11207,40.668706841452,-73.8986225691553,2495.04519736842,1091.49171052632
"381",11207,40.666809599977,-73.8982945389892,39219.5560333333,16373.0968
"382",11207,40.6677227529752,-73.8962830462292,14487.2004,6047.0737
"383",11207,40.6663812848877,-73.8955858162436,16596.2919666667,6927.5039
"384",10457,40.8507667814404,-73.8921656125458,11519.3439527027,6859.86641891892
"385",11207,40.6730578566228,-73.8919475722932,21212.1635451505,8872.9397993311
"386",10459,40.8250323138952,-73.889862351052,1781.63534201954,1142.06671009772
"387",10459,40.8265846515359,-73.8898004892027,3498.02006557377,2137.9797704918
"388",10459,40.8261249600364,-73.8893875959377,3727.50664495114,2279.63648208469
"389",10459,40.8250570070151,-73.8892274683557,1177.46449180328,764.525278688525
"390",10474,40.8182406911218,-73.8891500955839,1909.36974193548,1209.75948387097
"391",10474,40.8179419715314,-73.8889747256471,10440.2509415584,5603.17305194805
"392",10474,40.8177539109901,-73.888865584187,2084.65925566343,1313.29951456311
"393",10474,40.8189109763279,-73.8887929883245,2160.68553398058,1350.57126213592
"394",10474,40.8174612918034,-73.8886818122677,1926.16951456311,1218.02676375405
"395",10459,40.825343347867,-73.8886032002184,1722.27832786885,1121.37659016393
"396",10460,40.8327778739858,-73.8885128328329,5733.56901960784,3416.27251633987
"397",10459,40.8240556063312,-73.8884882539189,2491.60740983607,1564.48340983607
"398",10459,40.8250989771442,-73.8884807726123,1785.07915309446,1141.46618892508
"399",10460,40.8341168934855,-73.8884007939302,1809.34416393443,1165.61675409836
"400",11207,40.6564153423625,-73.888306890908,26021.4781125828,10867.7587417219
"401",10459,40.8275120233206,-73.8880666903558,2026.64996621622,1298.1560472973
"402",10459,40.8259763037861,-73.8880637198491,2513.3975,1579.98427631579
"403",10457,40.8471160615418,-73.8879861549906,9274.74522875817,5404.62147058823
"404",10460,40.8351935845771,-73.8877652290231,4134.20210526316,2505.10131578947
"405",10459,40.8264897192915,-73.887645570593,4480.30701298701,2707.6025974026
"406",10460,40.8348293328551,-73.887278826991,1617.47628664495,1039.69872964169
"407",10460,40.8363484252329,-73.8871179295976,2854.53791044776,1631.77223880597
"408",10459,40.8299526964425,-73.886988493076,6725.62715254237,3996.8460338983
"409",11207,40.6710989710936,-73.8869767934584,2272.74602649007,1023.6792384106
"410",11207,40.6718053570996,-73.8867218715584,1502.44003311258,686.213079470199
"411",11239,40.6504100768935,-73.8865553714783,221.964882154882,130.553468013468
"412",11207,40.6711987268196,-73.8863197998882,2132.40920529801,954.65559602649
"413",10460,40.8358825940019,-73.8855636241279,3129.44797468354,1810.54779385172
"414",10472,40.8258504042878,-73.8809426529005,1347.66887640449,839.064756554307
"415",10460,40.8411692981621,-73.8802474669211,19613.1709180328,10987.1707540984
"416",10472,40.8258335550728,-73.8777059550499,1864.848,1211.40845901639
"417",10472,40.825445359808,-73.8773632909133,1135.55055737705,741.96137704918
"418",10472,40.8253130529185,-73.8773329950712,1320.5019112628,861.572491467577
"419",10472,40.8347464354129,-73.8771471553531,100092.519569536,55396.3964238411
"420",11208,40.6712717249467,-73.8745721880257,1300.95111842105,602.334572368421
"421",11208,40.6674612096787,-73.8737416997243,1114.63562091503,519.757222222222
"422",11208,40.6705095757067,-73.8736143978044,134537.515263158,55425.7230921053
"423",11208,40.668331285338,-73.8732962444114,1603.03789473684,732.788980263158
"424",11208,40.667363978184,-73.8732503411234,526.215625,263.634078947368
"425",11208,40.6676900942885,-73.8732040417505,501.879967105263,254.866184210526
"426",11208,40.667729963048,-73.8731453989859,968.569078947368,459.1475
"427",11208,40.6680763786871,-73.8731253576685,542.810625,272.708256578947
"428",11208,40.6673764437105,-73.8726255137059,836.552124183007,404.55908496732
"429",10473,40.8197644360834,-73.8695665936481,14041.7704545455,8015.77191558442
"430",10467,40.8683549401791,-73.8695518881782,80490.5861736334,44668.97
"431",10473,40.8210269596842,-73.8693832031061,16276.0856666667,9271.94026666667
"432",10473,40.821351418508,-73.8692535309801,20271.6197368421,11409.6303289474
"433",10473,40.819690450834,-73.8682340787904,2572.06599198397,1507.48521042084
"434",10473,40.8205419738389,-73.8680853972287,3494.9472875817,1725.47192810458
"435",10473,40.8188705572646,-73.8680351168234,4252.20827702703,2537.37935810811
"436",11208,40.6681917908787,-73.867444711033,61102.4343558282,19356.6926687117
"437",10473,40.8190286430861,-73.8673749655716,3578.60830564784,2180.71328903654
"438",10473,40.8190037277265,-73.8671212043921,4232.80821782178,2519.50511551155
"439",10472,40.8268257413382,-73.8671179685727,111052.678306878,63678.8749206349
"440",10473,40.8174622343067,-73.8663847481865,105779.894155844,59599.6508441558
"441",10467,40.862302519357,-73.8660491105159,8962.37694078947,5293.08809210526
"442",10467,40.875400503263,-73.865469814582,63641.0017161716,35349.2735313531
"443",10473,40.8238761368179,-73.8654202786334,141179.262254902,78927.5481372549
"444",10473,40.8205723922147,-73.8635907216033,4152.73377245509,2369.99670658683
"445",10473,40.8211744687042,-73.8633834506704,4505.15392156863,2546.53068627451
"446",10469,40.8615143952678,-73.8600785466345,105559.652352941,59447.6219934641
"447",10469,40.8705791244867,-73.8521381593295,85814.7387138264,47799.2872347267
"448",10462,40.8351269331698,-73.8505447742348,3627.65756756757,2079.5770777027
"449",10473,40.8198990492471,-73.8488871271707,172480.185623003,99678.6500319489
"450",10466,40.885259112131,-73.8446800418866,223767.425758755,127564.049883268
"451",11356,40.7802248108456,-73.8431327950115,831.427245901639,494.687114754098
"452",11354,40.7580222170903,-73.8338695232294,39009.2773202614,21800.9279738562
"453",10475,40.8820788009168,-73.8335006431809,52635.4003267974,28932.3169281046
"454",11354,40.7654971275446,-73.830458995712,27502.0606862745,15474.5871895425
"455",11354,40.7661182592763,-73.8302711686406,327.322185430464,225.469635761589
"456",10461,40.8444449737125,-73.8291677621836,11403.5025,6705.78054054054
"457",11354,40.7670496558288,-73.8286166575935,2117.35172529313,1247.0572361809
"458",10465,40.821896599934,-73.8275576920475,11517.4750925926,7396.41166666667
"459",10465,40.8216061515565,-73.825792768224,1199.83,659.523428571429
"460",10465,40.8216340822144,-73.822999374656,74246.3652302632,42751.8741776316
"461",11367,40.7329927343284,-73.8128239645102,202525.234495114,112526.857068404
"462",11693,40.5890154931316,-73.8103214499147,65443.5765873016,24819.296031746
"463",11693,40.5884750579419,-73.8082762855428,377.337552742616,232.640886075949
"464",11692,40.5911076267643,-73.8001705309823,18114.3178832117,7112.20704379562
"465",11432,40.7064558560137,-73.798852415945,4638.15407224959,1953.46146141215
"466",11433,40.6950921674863,-73.7937656378305,37493.1790491803,15755.5758688525
"467",11432,40.7082403263282,-73.7905242585314,6127.45677631579,2591.28881578947
"468",11433,40.7060931432036,-73.7889424348149,11089.7177960526,4626.26631578947
"469",11692,40.5940516884087,-73.7859588292013,19.5555555555556,85.33
"470",11692,40.5930471431598,-73.7858959764644,19.2462962962963,41.2044444444444
"471",11692,40.5937486688263,-73.7856839357343,6.11111111111111,57.1188888888889
"472",11692,40.5948418387407,-73.7851507976088,46993.5879322034,18299.0670508475
"473",11692,40.5935014945092,-73.7847200003425,12,69.2528571428571
"474",11692,40.5941428808968,-73.784669366256,0,43.84625
"475",11692,40.59276816949,-73.7845129199887,7.375,58.5825
"476",11691,40.5967295838168,-73.7728576472735,73031.8638132296,28097.3143968872
"477",11691,40.6105314476891,-73.7522926680403,64560.443956044,24799.8071794872
